,index,代码,名称,成交额,总市值,换手率,首次封板时间,date,t-1 open,t-1 close,t-1 high,t-1 low,t-1 volume,t+0 open,t+0 close,t+0 high,t+0 low,t+0 volume,t+1 open,t+1 close,t+1 high,t+1 low,t+1 volume
12,12,603388,元成股份,200085631,2964175468.7999997,6.865555763244629,093247,20231113,8.42,8.27,8.71,8.21,341646386.0,8.41,9.1,9.1,8.41,200085631.0,9.46,9.55,10.01,9.15,816398370.0
13,13,301448,开创电气,478929664,3010400000.0,64.99801635742188,093257,20231113,30.6,31.36,32.3,30.6,83378490.0,32.29,37.63,37.63,32.29,478929667.0,40.0,45.16,45.16,38.5,543256925.0
14,14,002181,粤 传 媒,128709879,6130387169.280001,2.181988000869751,093515,20231113,4.91,4.8,4.92,4.75,125690226.78,4.79,5.28,5.28,4.79,128709878.98,5.3,5.47,5.81,5.3,673210476.89
15,15,605180,华生科技,73453486,2600910000.0,9.946840286254883,093722,20231113,13.92,13.99,14.1,13.74,18947955.0,14.16,15.39,15.39,14.03,73453486.0,15.93,14.74,15.94,14.6,197473337.0
16,16,603918,金桥信息,868971216,8280805455.360001,10.7274751663208,093734,20231113,21.5,20.44,21.54,20.38,808832147.0,20.52,22.48,22.48,20.52,868971210.0,22.98,23.46,23.8,22.3,1904025622.0
17,17,000572,海马汽车,1641616176,8881036732.800001,18.779939651489258,093800,20231113,4.43,4.91,4.91,4.32,682000100.8,5.1,5.4,5.4,5.0,1641616178.12,5.34,5.94,5.94,5.2,1677169135.08
18,18,603528,多伦科技,366613872,5941857582.08,6.326699733734131,093854,20231113,8.69,8.65,8.72,8.5,145255648.0,8.7,9.52,9.52,8.67,366613868.0,10.47,10.47,10.47,10.47,177220947.0
19,19,603926,铁流股份,108722317,2876042613.43,4.239901065826416,094346,20231113,11.41,11.39,11.52,11.32,27523131.0,11.49,12.53,12.53,11.44,108722317.0,13.09,12.05,13.09,11.96,255153877.0
20,20,603335,迪生力,79219868,3069796839.36,2.6378533840179443,094501,20231113,6.59,6.52,6.63,6.48,43944003.0,6.49,7.17,7.17,6.49,79219868.0,7.45,7.02,7.45,6.88,268542659.0
21,21,002777,久远银海,611925392,11218188979.2,5.673629283905029,094730,20231113,24.7,24.98,25.15,24.49,207003066.0,25.55,27.48,27.48,25.28,611925395.45,28.19,27.69,28.28,27.27,1095986582.96
22,22,002599,盛通股份,382965312,4187800548.8,12.555334091186523,095206,20231113,7.25,7.08,7.33,7.03,324681510.0,7.21,7.79,7.79,7.21,382965307.42,8.0,7.72,8.2,7.61,915535265.45
23,23,000503,国新健康,570473920,11486826001.44,5.061817646026611,095427,20231113,11.26,11.55,12.08,11.17,377941772.26,12.5,12.71,12.71,12.06,570473917.17,13.38,13.5,13.98,13.2,1681880893.25
24,24,002593,日上集团,239291560,3585206822.72,9.562994003295898,100757,20231113,4.05,4.05,4.07,4.01,41492547.2,4.05,4.46,4.46,4.05,239291559.58,4.5,4.3,4.54,4.23,521963245.75
25,25,002512,达华智能,544498336,6286078013.440001,9.781004905700684,101709,20231113,4.93,4.98,5.03,4.87,180974856.91,5.03,5.48,5.48,5.02,544498337.75,5.86,6.03,6.03,5.79,424414131.52
26,26,603073,彩蝶实业,157784165,2579840000.0,25.098033905029297,102552,20231113,19.87,20.22,20.45,19.65,49127506.0,20.45,22.24,22.24,20.15,157784165.0,22.17,21.78,23.13,21.16,327318614.0
27,27,603009,北特科技,764022800,4455427792.32,18.599626541137695,103123,20231113,10.45,11.29,11.41,10.4,716321375.0,11.32,12.42,12.42,11.24,764022793.0,12.38,12.97,13.17,12.34,776875596.0
28,28,002413,雷科防务,1512804000,8685435755.52,19.071422576904297,104609,20231113,5.87,5.89,5.92,5.78,219380648.16,5.93,6.48,6.48,5.87,1512804003.5,6.7,6.62,6.88,6.55,2106008856.64
29,29,002193,如意集团,168180550,1905289204.0,9.137691497802734,105706,20231113,6.51,6.62,6.65,6.5,25750986.0,6.71,7.28,7.28,6.69,168180550.24,7.25,7.0,7.25,6.87,273127292.89
30,30,600239,云南城投,483477792,4784946997.76,10.45423412322998,111437,20231113,2.79,2.71,2.81,2.65,248723618.0,2.69,2.98,2.98,2.69,483477792.0,3.04,2.97,3.11,2.92,554798115.0
31,31,000908,景峰医药,162647063,3158389923.68,6.014395236968994,111806,20231113,3.21,3.26,3.31,3.21,64607954.0,3.25,3.59,3.59,3.25,162647062.7,3.72,3.5,3.81,3.45,446316747.05
32,32,001368,通达创智,152095777,3027360000.0,20.84516143798828,130203,20231113,24.55,24.57,24.71,24.22,20208353.0,24.69,27.03,27.03,24.62,152095777.18,26.88,27.4,27.75,26.33,262206676.04
33,33,002757,南兴股份,349201216,4892750035.2,7.782680511474609,130454,20231113,15.06,15.05,15.2,14.97,94825531.0,15.1,16.56,16.56,15.04,349201215.98,16.56,16.48,16.78,16.01,584729161.94
34,34,600844,丹化科技,111554825,3191886113.6,4.426877975463867,132132,20231113,2.85,2.85,2.86,2.81,11636870.0,2.87,3.14,3.14,2.85,111554825.0,3.17,3.15,3.29,3.12,246848355.0
35,35,301236,软通动力,5347278080,42987176810.24,18.636873245239258,133342,20231113,37.77,37.59,40.39,35.89,4907561354.0,39.1,45.11,45.11,39.09,5347278125.0,45.98,47.46,49.63,45.29,7575492545.0
36,36,600326,西藏天路,757329008,7044517559.5199995,11.093511581420898,133734,20231113,5.39,5.35,5.42,5.27,196257932.0,5.34,5.89,5.89,5.3,757329003.0,6.0,6.07,6.15,5.86,723772567.0
37,37,600316,洪都航空,309465200,15747834683.52,2.0481269359588623,134305,20231113,20.0,19.96,20.0,19.78,61727937.0,20.11,21.96,21.96,19.9,309465195.0,22.2,22.67,23.12,22.2,774668394.0
38,38,001206,依依股份,121053237,3230094825.7599998,7.960855484008789,142442,20231113,15.74,15.88,16.01,15.67,13687150.79,15.9,17.47,17.47,15.9,121053236.54,17.4,17.17,17.88,16.74,236096182.16
39,39,000936,华西股份,1388871840,8682926224.0,16.554128646850586,144139,20231113,8.78,8.91,9.3,8.7,604526387.55,8.94,9.8,9.8,8.92,1388871833.75,9.56,10.15,10.17,9.43,1604519076.32
40,0,600178,东安动力,736256288,3870513866.5600004,18.542278289794922,092501,20231113,8.46,8.46,8.46,8.46,78728405.0,9.31,8.14,9.31,8.0,736256290.0,7.93,7.87,8.1,7.68,425285579.0
41,1,002692,远程股份,596208880,3734359200.0,15.371078491210938,093203,20231113,4.31,5.04,5.04,4.31,218530042.76,5.33,5.2,5.54,5.15,596208887.04,4.99,5.06,5.31,4.99,255395213.46
42,2,002238,天威视讯,1936381792,10312885308.8,17.78575325012207,093545,20231113,12.82,12.82,12.82,12.82,881623297.76,13.2,12.85,14.1,12.76,1936381788.7,11.57,12.39,13.1,11.57,1533131204.88
43,3,300364,中文在线,6995242496,20219327363.2,36.59894943237305,094136,20231113,27.73,25.4,28.5,24.55,5286153931.0,27.41,27.7,30.48,27.11,6995242429.0,27.89,30.3,30.47,27.08,5328715149.0
44,4,603286,日盈电子,381354240,2572981486.81,19.033334732055664,094404,20231113,21.6,21.62,22.5,20.92,230576797.0,21.41,22.51,23.78,21.41,381354238.0,22.23,22.25,22.25,21.4,288409111.0
45,5,605319,无锡振华,293809072,5560704462.599999,19.483156204223633,094515,20231113,21.76,21.33,21.9,20.99,128625852.0,21.4,22.2,23.46,21.33,293809073.0,22.2,23.05,23.25,21.71,241724692.0
46,6,600148,长春一东,215191330,2469462052.5,8.54979419708252,094654,20231113,16.4,16.57,16.65,16.25,29793623.0,16.52,17.45,18.23,16.52,215191330.0,17.56,17.23,17.74,17.05,161959779.0
47,7,002676,顺威股份,791888496,3801600000.0,20.51691246032715,094927,20231113,4.65,5.13,5.13,4.62,326029120.73,5.2,5.28,5.64,5.01,791888496.34,5.21,5.17,5.43,5.1,432082755.96
48,8,603206,嘉环科技,469607504,5899515690.719999,27.898754119873047,095046,20231113,18.13,18.07,18.4,17.96,72527565.0,18.59,19.33,19.88,18.51,469607500.0,19.33,19.36,19.49,19.01,306841187.0
49,9,002722,物产金轮,303700688,3195700986.6600003,10.921689987182617,100248,20231113,14.72,14.91,14.92,14.66,35432977.0,14.88,15.47,16.4,14.81,303700690.36,15.4,15.16,15.43,15.1,193861310.52
50,10,603533,掌阅科技,1223603712,10463300474.88,11.599319458007812,101206,20231113,22.03,22.71,23.24,21.92,736209562.0,22.86,23.84,24.98,22.86,1223603706.0,23.3,23.91,24.33,23.29,882415631.0
51,11,603667,五洲新春,652602080,7690730216.96,9.416380882263184,102254,20231113,19.33,20.09,20.55,19.05,350795565.0,19.92,20.86,22.1,19.9,652602086.0,20.98,21.84,22.6,20.92,647718912.0
52,12,603991,至正股份,431116592,3622400902.8,11.901573181152344,102824,20231113,41.49,45.65,45.65,41.48,170191210.0,45.65,48.6,50.22,45.21,431116585.0,48.87,53.46,53.46,48.87,356742120.0
53,13,600775,南京熊猫,807569424,9284599444.48,11.728198051452637,104358,20231113,9.31,9.49,9.6,9.17,164108858.0,9.45,10.16,10.44,9.45,807569421.0,10.25,11.18,11.18,10.25,1093273278.0
54,14,603706,东方环宇,464718160,3702432058.7000003,12.333525657653809,105929,20231113,16.85,18.76,18.76,16.85,241853000.0,18.76,19.55,20.64,18.76,464718152.0,18.9,18.87,19.03,18.35,272803095.0
55,15,000821,京山轻机,1186036640,10084342752.960001,12.842004776000977,110215,20231113,15.03,14.86,15.04,14.68,193390928.15,15.35,16.19,16.35,15.05,1186036639.11,16.01,15.89,16.18,15.79,842251892.66
56,16,600684,珠江股份,308445744,3456515916.0,8.916106224060059,111145,20231113,3.83,3.81,3.84,3.72,62576395.0,3.81,4.05,4.19,3.81,308445737.0,3.99,4.24,4.3,3.89,370159345.0
57,17,603895,天永智能,174073488,2920321600.0,6.114492893218994,112018,20231113,26.3,25.31,28.58,24.9,176930048.0,24.9,27.02,27.84,24.1,174073488.0,26.12,26.36,27.08,25.56,128275545.0
58,18,001373,翔腾新材,268023174,3081980664.56,34.611263275146484,130003,20231113,41.5,42.41,43.27,41.1,68451461.0,42.41,44.87,46.65,42.23,268023174.3,45.86,45.49,45.99,43.81,155401589.4
59,19,003003,天元股份,164240395,2111137094.8,11.760796546936035,132336,20231113,11.28,11.32,11.35,11.15,20767593.0,11.39,11.93,12.45,11.32,164240395.48,11.99,11.65,11.99,11.49,204111999.76
60,20,002560,通达股份,301875136,4129560565.7599998,8.53268814086914,142042,20231113,7.38,7.37,7.39,7.3,40743434.0,7.36,7.84,8.11,7.36,301875130.12,7.84,7.85,7.92,7.76,211405985.08
0,0,601022,宁波远洋,85041206,17260873596.32,4.926819324493408,092500,20231114,11.99,11.99,11.99,11.99,74666850.0,13.19,13.19,13.19,13.19,85041206.0,13.19,13.76,14.51,12.5,1294046786.0
1,1,605086,龙高股份,25393237,4213760000.0,1.5079801082611084,092500,20231114,29.93,29.93,29.93,29.93,43015396.0,32.92,32.92,32.92,32.92,25393237.0,36.21,36.21,36.21,36.21,22243803.0
2,2,003032,传智教育,118409748,6753069117.120001,4.131996154785156,092500,20231114,15.25,15.25,15.25,15.25,169613672.0,16.78,16.78,16.78,16.78,118409748.0,18.46,18.46,18.46,18.46,106240438.2
3,3,603528,多伦科技,177220947,6534795050.88,2.711958885192871,093001,20231114,8.7,9.52,9.52,8.67,366613868.0,10.47,10.47,10.47,10.47,177220947.0,11.52,11.52,11.52,11.52,31400628.0
4,4,002988,豪美新材,212497240,8791763351.67,2.4195497035980225,093012,20231114,33.24,34.34,34.34,32.84,316192492.28,37.77,37.77,37.77,37.2,212497239.59,38.48,35.6,38.48,33.99,950575150.29
5,5,002512,达华智能,424414128,6916980003.84,6.797667026519775,093018,20231114,5.03,5.48,5.48,5.02,544498337.75,5.86,6.03,6.03,5.79,424414131.52,6.63,6.14,6.63,6.09,2605049959.23
6,6,000056,皇庭国际,781868448,6619185298.4,16.14295768737793,093039,20231114,4.97,4.97,4.97,4.65,1436302852.56,5.0,5.47,5.47,4.97,781868453.52,6.02,6.02,6.02,6.02,54058396.0
7,7,001300,三柏硕,246583860,3902852383.1400003,23.525588989257812,093051,20231114,14.55,14.55,14.55,13.94,194785760.95,15.76,16.01,16.01,15.46,246583859.76,16.2,17.61,17.61,16.09,435112479.6
8,8,002786,银宝山新,1359830672,5000725080.0,27.622766494750977,093057,20231114,8.78,9.17,9.17,8.6,236780020.12,9.97,10.09,10.09,9.42,1359830676.66,10.87,11.1,11.1,10.87,245029800.12
9,9,603991,至正股份,356742128,3984640993.08,9.10753345489502,093248,20231114,45.65,48.6,50.22,45.21,431116585.0,48.87,53.46,53.46,48.87,356742120.0,56.0,58.81,58.81,52.77,838431362.0
10,10,002178,延华智能,220009272,3745924822.08,5.993650913238525,093333,20231114,4.64,4.78,4.8,4.64,232632489.04,4.83,5.26,5.26,4.82,220009272.48,5.79,5.79,5.79,5.79,103613150.1
11,11,603687,大胜达,374140880,5833629128.8,7.645069122314453,093746,20231114,10.6,10.7,10.75,10.53,37123788.0,10.71,11.77,11.77,10.71,374140873.0,11.61,11.38,12.12,11.38,439642952.0
12,12,600775,南京熊猫,1093273280,10216714743.039999,14.753547668457031,093917,20231114,9.45,10.16,10.44,9.45,807569421.0,10.25,11.18,11.18,10.25,1093273278.0,11.89,12.3,12.3,11.65,903868226.0
13,13,300608,思特奇,846606352,5829564375.36,18.760021209716797,094400,20231114,14.3,14.85,15.13,13.85,997401832.0,14.7,17.82,17.82,14.59,846606354.0,19.61,17.73,19.97,17.73,2031773216.0
14,14,688609,九联科技,1643922608,7045000000.0,36.523963928222656,094413,20231114,10.7,11.74,11.74,10.7,667646725.0,13.1,14.09,14.09,12.81,1643922614.0,15.04,13.52,16.03,13.42,2258370211.0
15,15,003029,吉大正元,192344235,4397914992.0,7.232143402099609,094809,20231114,21.15,21.67,21.8,21.15,69279336.0,21.69,23.84,23.84,21.69,192344235.34,23.84,23.75,24.91,23.6,497469042.57
16,16,002222,福晶科技,2137423328,15103575000.0,14.7777099609375,095733,20231114,31.76,32.12,32.76,30.37,2139329642.81,31.6,35.33,35.33,31.4,2137423329.83,35.61,32.72,35.75,32.28,2967146523.31
17,17,002845,同兴达,1266408400,6950647328.639999,27.2420597076416,100054,20231114,19.43,19.29,19.6,18.92,592619548.46,19.17,21.22,21.22,19.1,1266408402.86,21.25,20.1,21.35,19.97,1285353458.42
18,18,002654,万润科技,2646930944,13178266660.96,22.177154541015625,100809,20231114,14.53,14.17,14.6,14.1,814101919.25,14.03,15.59,15.59,13.98,2646930950.48,16.06,15.97,16.45,15.7,3334009931.38
19,19,603726,朗迪集团,334170688,3104088064.0,11.092150688171387,101249,20231114,15.5,15.2,15.55,15.19,139680556.0,15.13,16.72,16.72,15.11,334170687.0,16.92,16.4,17.28,16.16,400652109.0
20,20,603002,宏昌电子,200618283,7201398551.2,5.274951457977295,102229,20231114,5.69,5.77,5.77,5.66,39495894.0,5.73,6.35,6.35,5.73,200618283.0,6.99,6.99,6.99,6.99,71622434.0
21,21,000536,华映科技,1191334528,11479036120.000002,10.760002136230469,102715,20231114,3.71,3.77,3.8,3.71,397183634.38,3.81,4.15,4.15,3.71,1191334527.97,4.27,4.19,4.4,4.1,2265340265.54
22,22,002657,中科金财,1243438976,7631598057.6,17.11676597595215,103112,20231114,20.36,20.4,22.09,20.33,1170950056.54,20.4,22.44,22.44,20.4,1243438967.76,23.38,24.68,24.68,22.69,1888846617.11
23,23,002908,德生科技,322217872,5513702186.88,8.424055099487305,104209,20231114,11.17,11.62,11.67,11.17,161865044.01,11.66,12.78,12.78,11.64,322217864.54,13.36,12.6,13.36,12.52,487808447.24
24,24,300609,汇纳科技,874498640,4030240470.09,29.533166885375977,105257,20231114,26.78,27.56,28.31,26.45,275440879.0,28.52,33.07,33.07,28.26,874498647.0,38.96,37.14,39.68,35.4,1969584865.0
25,25,600520,文一科技,2026626592,6097970700.0,35.583038330078125,105756,20231114,36.0,34.99,36.88,32.0,2382420545.0,33.2,38.49,38.49,33.2,2026626591.0,40.5,38.65,42.34,37.35,3438480188.0
26,26,002682,龙洲股份,589722832,3458566840.8,17.943660736083984,112545,20231114,5.66,5.59,5.69,5.46,352735055.42,5.57,6.15,6.15,5.52,589722825.48,6.34,6.06,6.61,6.04,938072941.38
27,27,603307,扬州金泉,135160688,3286350000.0,17.058889389038086,112554,20231114,43.99,44.59,45.0,43.94,42498533.0,44.73,49.05,49.05,44.73,135160688.0,48.8,48.35,49.4,47.63,136590754.0
28,28,000550,江铃汽车,527981376,16435594560.0,5.517446041107178,112800,20231114,16.8,17.31,17.4,16.62,254596438.98,17.46,19.04,19.04,17.38,527981380.46,19.66,20.94,20.94,19.43,906641629.97
29,29,603496,恒为科技,1876735504,11319396916.800001,17.182388305664062,130647,20231114,31.0,32.14,32.71,30.32,1586517959.0,32.4,35.35,35.35,32.0,1876735497.0,38.89,38.89,38.89,38.89,233513916.0
30,30,301448,开创电气,543256928,3612799999.9999995,66.42941284179688,131306,20231114,32.29,37.63,37.63,32.29,478929667.0,40.0,45.16,45.16,38.5,543256925.0,43.5,54.19,54.19,41.94,672699920.0
31,31,000766,通化金马,1559597216,13501931014.880001,11.998043060302734,132736,20231114,12.78,12.7,13.06,12.46,928440743.15,12.6,13.97,13.97,12.6,1559597208.73,14.33,14.82,15.05,13.3,2224650932.56
32,32,000572,海马汽车,1677169136,9769140406.08,18.321067810058594,133106,20231114,5.1,5.4,5.4,5.0,1641616178.12,5.34,5.94,5.94,5.2,1677169135.08,5.99,5.86,6.16,5.64,1728812504.28
33,33,600126,杭钢股份,484845840,16717085985.6,2.9774889945983887,133204,20231114,4.24,4.5,4.52,4.24,176753545.0,4.5,4.95,4.95,4.48,484845833.0,5.04,5.45,5.45,5.01,796551696.0
34,34,600817,宇通重工,141300964,5480065008.0,2.7535436153411865,133355,20231114,9.07,9.2,9.22,8.98,22679673.0,9.22,10.12,10.12,9.07,141300964.0,10.4,10.71,11.01,10.1,273179402.0
35,35,603701,德宏股份,143806262,3732247946.2799997,3.9873902797698975,133600,20231114,13.18,12.98,13.3,12.89,42198656.0,13.04,14.28,14.28,13.0,143806262.0,14.72,14.95,15.33,14.3,382027470.0
36,36,600246,万通发展,604409824,13802942469.119999,4.524850845336914,135356,20231114,6.03,6.11,6.44,6.03,411075710.0,6.15,6.72,6.72,6.1,604409828.0,6.83,6.59,6.83,6.51,471981572.0
37,37,002881,美格智能,412147344,7799655588.719999,7.833442211151123,141900,20231114,26.34,27.12,27.39,26.31,100977290.3,27.1,29.83,29.83,27.1,412147335.69,32.22,32.81,32.81,32.0,299729609.96
38,0,600119,长江投资,880893776,3371445496.6400003,30.10456085205078,092500,20231114,8.8,8.8,8.8,8.8,49884190.0,9.68,9.23,9.68,9.03,880893775.0,8.46,8.68,9.17,8.31,596794335.0
39,1,000503,国新健康,1681880896,12200798664.0,13.712447166442871,093724,20231114,12.5,12.71,12.71,12.06,570473917.17,13.38,13.5,13.98,13.2,1681880893.25,13.42,13.61,14.79,13.31,1511760191.03
40,2,000519,中兵红箭,1596883568,21960655051.52,7.2928853034973145,093757,20231114,14.25,14.55,14.58,14.2,251696118.77,14.8,15.77,16.01,14.7,1596883570.2,15.5,15.72,15.87,15.45,1129245128.59
41,3,300531,优博讯,1162500064,5970433268.320001,20.453807830810547,100403,20231114,15.12,16.01,16.18,15.05,404645222.0,16.13,18.19,19.21,15.88,1162500059.0,18.42,17.66,18.58,17.35,825888349.0
42,4,000801,四川九洲,904497840,9522329818.4,9.578585624694824,102645,20231114,8.67,8.66,8.78,8.54,206913852.15,8.73,9.31,9.53,8.56,904497845.45,9.3,9.17,9.34,9.03,529244977.47
43,5,601995,中金公司,4446100992,204723962245.12,11.311925888061523,103806,20231114,39.06,39.21,39.54,38.61,734417274.0,39.16,42.41,43.13,38.85,4446100973.0,42.43,42.71,45.3,41.99,3876091950.0
44,6,603629,利通电子,1626715712,10064600000.0,16.32874298095703,130232,20231114,35.56,37.2,38.02,35.42,886085770.0,36.99,39.5,40.92,36.04,1626715714.0,39.5,38.7,40.36,37.03,1185493685.0
45,7,000925,众合科技,1041941248,5468704869.12,19.250953674316406,133800,20231114,9.62,9.35,9.62,9.08,742617363.87,9.65,9.83,10.29,9.54,1041941251.29,9.94,9.53,10.13,9.34,939115969.55
46,8,002819,东方中科,323421920,8457256706.24,4.9096198081970215,140630,20231114,26.45,26.52,26.7,26.28,49716605.0,26.91,28.18,29.17,26.6,323421914.72,28.28,27.48,28.37,27.41,216983447.38
47,9,688327,云从科技-UW,3596124096,21775714464.0,24.402828216552734,142316,20231114,15.79,17.66,18.69,15.79,1801068371.0,18.1,21.0,21.19,18.1,3596124094.0,21.95,21.31,22.0,20.01,3739626846.0
0,0,000056,皇庭国际,54058396,7284734094.4,0.993638813495636,092500,20231115,5.0,5.47,5.47,4.97,781868453.52,6.02,6.02,6.02,6.02,54058396.0,6.02,5.42,6.07,5.42,1873504028.85
1,1,003032,传智教育,106240438,7429180923.84,3.369943141937256,092500,20231115,16.78,16.78,16.78,16.78,118409748.0,18.46,18.46,18.46,18.46,106240438.2,19.23,19.25,20.31,18.71,2428743538.32
2,2,603002,宏昌电子,71622434,7927208798.88,1.6676788330078125,092500,20231115,5.73,6.35,6.35,5.73,200618283.0,6.99,6.99,6.99,6.99,71622434.0,7.12,6.79,7.68,6.51,811194867.0
3,3,002178,延华智能,103613150,4123365916.32,2.5143561363220215,092500,20231115,4.83,5.26,5.26,4.82,220009272.48,5.79,5.79,5.79,5.79,103613150.1,5.92,5.96,6.37,5.41,1285057875.29
4,4,605086,龙高股份,22243803,4634880000.0,1.2009305953979492,092501,20231115,32.92,32.92,32.92,32.92,25393237.0,36.21,36.21,36.21,36.21,22243803.0,39.83,39.83,39.83,39.83,79748383.0
5,5,603496,恒为科技,233513916,12452937654.72,1.8751713037490845,092501,20231115,32.4,35.35,35.35,32.0,1876735497.0,38.89,38.89,38.89,38.89,233513916.0,41.09,42.78,42.78,40.5,1836109413.0
6,6,603528,多伦科技,31400628,7190146990.08,0.4367174804210663,092503,20231115,10.47,10.47,10.47,10.47,177220947.0,11.52,11.52,11.52,11.52,31400628.0,12.1,12.67,12.67,11.52,1542586468.0
7,7,002881,美格智能,299729616,8578836737.040001,4.970610618591309,093000,20231115,27.1,29.83,29.83,27.1,412147335.69,32.22,32.81,32.81,32.0,299729609.96,31.54,30.33,31.59,29.89,781605405.14
8,8,002786,银宝山新,245029800,5501293200.0,4.506494522094727,093006,20231115,9.97,10.09,10.09,9.42,1359830676.66,10.87,11.1,11.1,10.87,245029800.12,12.21,12.21,12.21,12.21,149744722.05
9,9,002920,德赛西威,1681782800,75594188169.59999,2.282527208328247,093057,20231115,118.55,123.82,123.87,118.36,907506338.65,130.0,136.2,136.2,130.0,1681782807.25,135.66,136.2,140.57,135.2,1369324409.57
10,10,600775,南京熊猫,903868224,11240213894.400002,11.036170959472656,093059,20231115,10.25,11.18,11.18,10.25,1093273278.0,11.89,12.3,12.3,11.65,903868226.0,13.53,13.53,13.53,13.53,275997902.0
11,11,001300,三柏硕,435112480,4292893845.54,37.97340393066406,093142,20231115,15.76,16.01,16.01,15.46,246583859.76,16.2,17.61,17.61,16.09,435112479.6,19.37,19.37,19.37,17.62,709327600.67
12,12,600753,庚星股份,68443453,2639320225.5,2.8087053298950195,093236,20231115,10.37,10.42,10.44,10.36,19946716.0,10.38,11.46,11.46,10.38,68443453.0,12.61,11.2,12.61,11.2,344250805.0
13,13,002150,通润装备,300590816,5586077474.08,5.543445587158203,093312,20231115,13.91,14.03,14.66,13.86,227342724.31,14.32,15.43,15.43,14.32,300590811.49,15.52,14.95,15.7,14.88,468035144.51
14,14,603315,福鞍股份,58903250,3782563671.04,1.58070707321167,093448,20231115,11.19,11.2,11.27,11.12,21835915.0,11.25,12.32,12.32,11.21,58903250.0,12.8,12.19,13.18,11.92,295390937.0
15,15,600610,中毅达,180921079,8720175309.12,5.043701171875,093524,20231115,7.3,7.4,7.53,7.3,132506521.0,7.41,8.14,8.14,7.41,180921079.0,8.2,7.89,8.22,7.84,550034062.0
16,16,301139,元道通信,926076288,5471136000.0,30.898439407348633,093542,20231115,34.62,37.5,38.3,34.61,414037482.0,40.59,45.0,45.0,40.59,926076280.0,43.01,42.45,45.0,41.55,914254492.0
17,17,000550,江铃汽车,906641632,18075701160.0,8.537358283996582,093609,20231115,17.46,19.04,19.04,17.38,527981380.46,19.66,20.94,20.94,19.43,906641629.97,21.9,21.79,22.57,20.68,1145704447.13
18,18,300093,金刚光伏,571801200,4553280000.0,13.425582885742188,094039,20231115,15.92,17.57,18.79,15.74,574718635.0,17.6,21.08,21.08,17.6,571801204.0,21.71,21.06,23.85,20.9,1309768935.0
19,19,000546,金圆股份,363673472,6043348071.68,6.744398593902588,094203,20231115,7.0,7.05,7.09,6.99,110573354.04,7.12,7.76,7.76,7.1,363673475.32,7.78,7.67,7.98,7.66,707639020.71
20,20,002577,雷柏科技,394183152,5176704000.0,7.691260814666748,094733,20231115,16.63,16.64,16.85,16.43,103832166.88,16.75,18.3,18.3,16.57,394183143.8,18.79,17.77,18.79,17.66,487012740.01
21,21,002141,贤丰控股,96137275,3869178705.92,2.5574843883514404,094833,20231115,3.07,3.1,3.11,3.06,33050990.0,3.09,3.41,3.41,3.09,96137275.24,3.75,3.41,3.75,3.36,405212163.98
22,22,603991,至正股份,838431360,4383403232.38,19.875085830688477,094926,20231115,48.87,53.46,53.46,48.87,356742120.0,56.0,58.81,58.81,52.77,838431362.0,58.0,53.84,58.0,52.93,597554313.0
23,23,002725,跃岭股份,224219621,3084800000.0,9.107394218444824,095251,20231115,10.83,10.95,11.06,10.72,155078522.6,11.05,12.05,12.05,10.95,224219620.9,12.34,11.47,12.34,11.33,596016271.79
24,24,300173,福能东方,888534928,4283450807.68,21.43142318725586,095254,20231115,4.84,4.86,4.87,4.81,84053146.0,4.91,5.83,5.83,4.91,888534934.0,5.84,5.52,5.86,5.47,996953696.0
25,25,002584,西陇科学,1739769648,5729268712.639999,42.58148193359375,095506,20231115,7.92,8.9,9.6,7.92,2020605547.7,8.6,9.79,9.79,8.55,1739769653.12,9.3,10.77,10.77,9.0,1714150667.23
26,26,002882,金龙羽,344909264,7112547000.0,8.68361759185791,095751,20231115,15.08,14.94,15.16,14.88,102703917.0,15.14,16.43,16.43,15.04,344909257.66,16.58,16.15,16.75,15.98,461069195.76
27,27,002658,雪迪龙,416234880,5456841278.4,13.797408103942871,100112,20231115,7.84,7.87,7.91,7.82,42483569.0,7.89,8.66,8.66,7.89,416234877.81,8.57,8.45,8.66,8.41,320952028.96
28,28,603388,元成股份,910179152,3423459799.68,27.572908401489258,100544,20231115,9.46,9.55,10.01,9.15,816398370.0,9.36,10.51,10.51,9.35,910179148.0,11.0,11.56,11.56,10.43,1027583215.0
29,29,002218,拓日新能,313034592,6853149638.4,4.725183963775635,100636,20231115,4.37,4.41,4.44,4.37,43702065.0,4.47,4.85,4.85,4.44,313034585.28,4.8,4.62,4.8,4.6,411676216.6
30,30,002657,中科金财,1888846624,8393397507.2,23.767757415771484,100909,20231115,20.4,22.44,22.44,20.4,1243438967.76,23.38,24.68,24.68,22.69,1888846617.11,23.5,22.87,24.38,22.6,1884436008.77
31,31,000908,景峰医药,359271744,3387131255.2000003,12.429227828979492,101227,20231115,3.72,3.5,3.81,3.45,446316747.05,3.54,3.85,3.85,3.46,359271746.35,3.77,3.64,3.99,3.55,664119202.38
32,32,002329,皇氏集团,411346896,5457943779.84,11.479483604431152,101457,20231115,5.62,5.71,5.75,5.6,78607793.09,5.8,6.28,6.28,5.71,411346899.55,6.2,5.93,6.2,5.88,520722046.14
